fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,geometry,reviewer,date,search_crit,record_search,prop_add,Parcel_No,long,lat,homestead,ownaddress,hexid,address_rev,property_type,multifamily_units,other_please_elaborate,general_prop,num_stories,foundation,exterior,exterior_other,windows_doors,windows_doors_other,stairs_rails,stairs_rails_other,roofing,roofing_other,points_total,condition,house_cond,lot,lot_other,comments,photo1,photo1_caption,photo1_url,photo2,photo2_caption,photo2_url,photo3,photo3_caption,photo3_url,photo4,photo4_caption,photo4_url,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course,rev,X,Y,prop_type_name,cond_factor,genprop,found_good,found_partreplace,found_compreplace,found_cracked,found_text,exterior_text,windows,stairs_text,roof_text,lot_text,textbox,n
32b943d0-1788-4e7d-bedf-8a32cd966a57,2018-02-10 22:31:26 UTC,2018-02-10 22:32:22 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-10 23:08:35 UTC,2018-02-10 23:08:35 UTC,1,NA,NA,NA,POINT (-82.6641429906607 33.4012887632643),Chris & OB,2018_06_04,Address,fe6977f7-fb98-407a-aa6e-b2cbc314a524,170 MYRTLE ST,W14    053,-82.66341836,33.40199553,S1,NA,771,New entry,sf_gar_attach,NA,NA,occupied,one,found_good,"ext_repaint,ext_good",NA,window_good,NA,stairs_good,NA,roof_good,NA,3,sound,"Based on a total of 3 points, this structure is classified as sound",lot_satis,NA,blank,3150adae-ce8c-436e-bb1b-8b72545c633a,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=3150adae-ce8c-436e-bb1b-8b72545c633a,blank,NA,NA,blank,NA,NA,blank,NA,NA,156.9139557,66.68575803,10,-1,-1,NA,-82.66341836,33.40199553,"Single family home, attached garage",sound,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul>        </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W14    053<br><strong>Parcel address: </strong> 170 MYRTLE ST<br><strong>Property type: </strong> Single family home, attached garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Sound<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul>        </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' 3150adae-ce8c-436e-bb1b-8b72545c633a ' target='_blank'>Picture 1</a>",1
63504c1c-6131-4a9a-805c-13c02a483f6d,2018-02-11 20:46:44 UTC,2018-02-11 20:47:43 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-11 20:59:28 UTC,2018-02-11 20:59:28 UTC,1,NA,NA,NA,POINT (-82.6630365642836 33.4058322439406),Chris & OB,2018_06_04,Address,2da5f8f0-29ef-4838-84c2-97919364a321,100 S NORWOOD ST,W13    078,-82.66341507,33.40523822,S0,NA,804,New entry,non_residential,NA,NA,occupied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,Gene Smith office,fb3c7fa6-f141-4463-bf3f-a3ca5a57b8a9,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=fb3c7fa6-f141-4463-bf3f-a3ca5a57b8a9,blank,NA,NA,blank,NA,NA,blank,NA,NA,157.6707916,65,10,-1,-1,NA,-82.66341507,33.40523822,Non-residential,well maintained,Occupied,NA,NA,NA,NA,<br><ul> NA NA NA NA </ul>,<br><ul>        </ul>,<br><ul>      </ul>,<br><ul>     </ul>,<br><ul>       </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W13    078<br><strong>Parcel address: </strong> 100 S NORWOOD ST<br><strong>Property type: </strong> Non-residential<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> NA NA NA NA </ul><b><i>Exterior: </b></i> <br><ul>        </ul><b><i>Windows/doors: </b></i> <br><ul>      </ul><b><i>Stairs/rails: </b></i> <br><ul>     </ul><b><i>Roof: </b></i> <br><ul>       </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <strong><u><br><br>Other comments 
                                                 </strong></u><br> Gene Smith office<br><br><strong>Photos</strong><br><a href=' fb3c7fa6-f141-4463-bf3f-a3ca5a57b8a9 ' target='_blank'>Picture 1</a>",1
6581aa1f-5a9b-413a-911e-d1c56078ed04,2018-03-24 18:20:06 UTC,2018-03-24 18:21:48 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-03-24 21:09:22 UTC,2018-03-24 21:09:22 UTC,1,NA,NA,NA,POINT (-82.6636945594493 33.4109773375465),Chris & OB,2018_06_04,Address,58ba1370-461a-4516-8ff1-201aae7612ac,128 HALL ST,W12    034,-82.66341123,33.41080875,S0,NA,806,New entry,sf_nogar,NA,NA,occupied,one,found_good,ext_good,NA,window_repaint,NA,stairs_cracked,NA,roof_reroof_part,NA,18,moderate rehabilitation needed,"Based on a total of 18 points, this structure is classified as moderate rehabilitation needed",lot_satis,NA,blank,dc25c1ee-623c-429b-9546-f88d15f6ae9e,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=dc25c1ee-623c-429b-9546-f88d15f6ae9e,blank,NA,NA,blank,NA,NA,blank,NA,NA,157,68.32111389,10,-1,-1,NA,-82.66341123,33.41080875,"Single family home, no garage",moderate rehabilitation needed,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul>  <li>Repainting needed    </ul>,<br><ul>  <li>Cracked/minor repairs needed   </ul>,<br><ul>    <li>Partial re-roofing needed   </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W12    034<br><strong>Parcel address: </strong> 128 HALL ST<br><strong>Property type: </strong> Single family home, no garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Moderate rehabilitation needed<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul>  <li>Repainting needed    </ul><b><i>Stairs/rails: </b></i> <br><ul>  <li>Cracked/minor repairs needed   </ul><b><i>Roof: </b></i> <br><ul>    <li>Partial re-roofing needed   </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' dc25c1ee-623c-429b-9546-f88d15f6ae9e ' target='_blank'>Picture 1</a>",1
0c7606d4-2b16-4e3b-b0d1-5253cb24ba25,2018-02-10 22:32:24 UTC,2018-02-10 22:32:58 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-10 23:08:36 UTC,2018-02-10 23:08:36 UTC,1,NA,NA,NA,POINT (-82.6636516893544 33.4018375395309),Chris & OB,2018_06_04,Address,0a29b7e0-98ac-4207-9e4a-4f7d98875c2d,103 MYRTLE ST,W14    052,-82.66341007,33.40172078,S0,NA,802,New entry,non_residential,NA,NA,unoccupied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,Garden,blank,NA,NA,blank,NA,NA,blank,NA,NA,blank,NA,NA,157.5334167,74.2157926,10,-1,-1,NA,-82.66341007,33.40172078,Non-residential,well maintained,Unoccupied,NA,NA,NA,NA,<br><ul> NA NA NA NA </ul>,<br><ul>        </ul>,<br><ul>      </ul>,<br><ul>     </ul>,<br><ul>       </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W14    052<br><strong>Parcel address: </strong> 103 MYRTLE ST<br><strong>Property type: </strong> Non-residential<br><strong>Property status: </strong> unoccupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> NA NA NA NA </ul><b><i>Exterior: </b></i> <br><ul>        </ul><b><i>Windows/doors: </b></i> <br><ul>      </ul><b><i>Stairs/rails: </b></i> <br><ul>     </ul><b><i>Roof: </b></i> <br><ul>       </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <strong><u><br><br>Other comments 
                                                 </strong></u><br> Garden",1
63929c7f-e5d5-4a0a-8270-5da7a94695b7,2018-02-10 22:33:00 UTC,2018-02-10 22:33:57 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-10 23:08:36 UTC,2018-02-10 23:08:36 UTC,1,NA,NA,NA,POINT (-82.6642878701481 33.4009455772794),Chris & OB,2018_06_04,Address,610eb6f4-1f8d-4dc2-bed3-45bf9423f781,105 MYRTLE ST,W14    051,-82.66340178,33.40144603,S0,NA,802,New entry,vacant,NA,NA,unoccupied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,blank,blank,NA,NA,blank,NA,NA,blank,NA,NA,blank,NA,NA,155.3078613,84.31986348,10,-1,-1,NA,-82.66340178,33.40144603,Vacant,well maintained,Unoccupied,NA,NA,NA,NA,<br><ul> NA NA NA NA </ul>,<br><ul>        </ul>,<br><ul>      </ul>,<br><ul>     </ul>,<br><ul>       </ul>,<br>Satisfactory,<strong>Parcel ID: </strong> W14    051<br><strong>Parcel address: </strong> 105 MYRTLE ST<br><strong>Property type: </strong> Vacant<br><strong>Property status: </strong> unoccupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> NA NA NA NA </ul><b><i>Exterior: </b></i> <br><ul>        </ul><b><i>Windows/doors: </b></i> <br><ul>      </ul><b><i>Stairs/rails: </b></i> <br><ul>     </ul><b><i>Roof: </b></i> <br><ul>       </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory,1
5763d542-dbb0-4cae-bffb-990a52488eed,2018-03-24 19:34:07 UTC,2018-03-24 19:35:12 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-03-24 21:09:30 UTC,2018-03-24 21:09:30 UTC,1,NA,NA,NA,POINT (-82.6645849810204 33.4114382104241),Chris & OB,2018_06_04,Address,80da95be-f214-49da-8b49-3f799284b5db,102 HUDSON STREET,W12    025,-82.66339641,33.41209188,S0,NA,807,New entry,vacant,NA,NA,unoccupied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_weeds,NA,blank,7dbc1f21-9ca8-4bfd-9146-69a3bb8cbf36,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=7dbc1f21-9ca8-4bfd-9146-69a3bb8cbf36,blank,NA,NA,blank,NA,NA,blank,NA,NA,157,65,10,-1,-1,NA,-82.66339641,33.41209188,Vacant,well maintained,Unoccupied,NA,NA,NA,NA,<br><ul> NA NA NA NA </ul>,<br><ul>        </ul>,<br><ul>      </ul>,<br><ul>     </ul>,<br><ul>       </ul>,<br>Lawn overgrown/weeds,<strong>Parcel ID: </strong> W12    025<br><strong>Parcel address: </strong> 102 HUDSON STREET<br><strong>Property type: </strong> Vacant<br><strong>Property status: </strong> unoccupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> NA NA NA NA </ul><b><i>Exterior: </b></i> <br><ul>        </ul><b><i>Windows/doors: </b></i> <br><ul>      </ul><b><i>Stairs/rails: </b></i> <br><ul>     </ul><b><i>Roof: </b></i> <br><ul>       </ul><strong><u>Lot assessment</u></strong>  <br>Lawn overgrown/weeds     <br><br><strong>Photos</strong><br><a href=' 7dbc1f21-9ca8-4bfd-9146-69a3bb8cbf36 ' target='_blank'>Picture 1</a>,1
5b657ea3-cecf-481b-83d5-ca79d8d76db1,2018-02-25 20:57:04 UTC,2018-02-25 20:57:56 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-25 21:11:41 UTC,2018-02-25 21:11:41 UTC,1,NA,NA,NA,POINT (-82.6632765681321 33.4073970420597),Chris & OB,2018_06_04,Address,65ff6188-abb1-49c2-9536-37fe0ec423d6,574 MAIN ST,W13    006,-82.66338489,33.40721217,S0,NA,805,New entry,non_residential,NA,NA,occupied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,7 Star,1ac04278-4f4b-49f5-b80b-1fc56db53c2d,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=1ac04278-4f4b-49f5-b80b-1fc56db53c2d,blank,NA,NA,blank,NA,NA,blank,NA,NA,153.1004906,10,6,2.190000057,149.4140625,NA,-82.66338489,33.40721217,Non-residential,well maintained,Occupied,NA,NA,NA,NA,<br><ul> NA NA NA NA </ul>,<br><ul>        </ul>,<br><ul>      </ul>,<br><ul>     </ul>,<br><ul>       </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W13    006<br><strong>Parcel address: </strong> 574 MAIN ST<br><strong>Property type: </strong> Non-residential<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> NA NA NA NA </ul><b><i>Exterior: </b></i> <br><ul>        </ul><b><i>Windows/doors: </b></i> <br><ul>      </ul><b><i>Stairs/rails: </b></i> <br><ul>     </ul><b><i>Roof: </b></i> <br><ul>       </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <strong><u><br><br>Other comments 
                                                 </strong></u><br> 7 Star<br><br><strong>Photos</strong><br><a href=' 1ac04278-4f4b-49f5-b80b-1fc56db53c2d ' target='_blank'>Picture 1</a>",1
940bc4fe-d791-4ebc-a6b4-e00a5904c2da,2018-02-10 22:33:59 UTC,2018-02-10 22:34:32 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-10 23:08:36 UTC,2018-02-10 23:08:36 UTC,1,NA,NA,NA,POINT (-82.6649204636018 33.4009399968171),Chris & OB,2018_06_04,Address,0ca0df4c-3b81-4a71-9ce2-4cf19df6ca45,109 MYRTLE ST,W14    049,-82.66337546,33.40091697,S0,NA,802,New entry,vacant,NA,NA,unoccupied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,blank,blank,NA,NA,blank,NA,NA,blank,NA,NA,blank,NA,NA,155.6939545,65,10,-1,-1,NA,-82.66337546,33.40091697,Vacant,well maintained,Unoccupied,NA,NA,NA,NA,<br><ul> NA NA NA NA </ul>,<br><ul>        </ul>,<br><ul>      </ul>,<br><ul>     </ul>,<br><ul>       </ul>,<br>Satisfactory,<strong>Parcel ID: </strong> W14    049<br><strong>Parcel address: </strong> 109 MYRTLE ST<br><strong>Property type: </strong> Vacant<br><strong>Property status: </strong> unoccupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> NA NA NA NA </ul><b><i>Exterior: </b></i> <br><ul>        </ul><b><i>Windows/doors: </b></i> <br><ul>      </ul><b><i>Stairs/rails: </b></i> <br><ul>     </ul><b><i>Roof: </b></i> <br><ul>       </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory,1
a58e1b34-b00d-48a2-98bc-775b191b02d6,2018-03-24 19:35:15 UTC,2018-03-24 19:36:51 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-03-24 21:09:30 UTC,2018-03-24 21:09:30 UTC,1,NA,NA,NA,POINT (-82.664452177469 33.4113912696126),Chris & OB,2018_06_04,Address,32fad159-ba93-4370-9e63-f2478d90e1b4,175 HUDSON STREET,W12    019,-82.66329472,33.41249264,S0,NA,807,New entry,sf_nogar,NA,NA,unoccupied,one,found_cracked,"ext_repaint,ext_cracked",NA,"window_repaint,window_crackedpanes",NA,"stairs_repaint,stairs_cracked",NA,"roof_shingles,roof_reroof_part",NA,44,substantial rehabilitation needed,"Based on a total of 44 points, this structure is classified as substantial rehabilitation needed",lot_satis,NA,blank,cd1421f7-8b4a-4782-ab37-fb24e71959b9,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=cd1421f7-8b4a-4782-ab37-fb24e71959b9,blank,NA,NA,blank,NA,NA,blank,NA,NA,157,65,10.79353142,-1,-1,NA,-82.66329472,33.41249264,"Single family home, no garage",substantial rehabilitation needed,Unoccupied,FALSE,FALSE,FALSE,TRUE,<br><ul>    <li>Cracked </ul>,<br><ul>        </ul>,<br><ul>      </ul>,<br><ul>     </ul>,<br><ul>       </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W12    019<br><strong>Parcel address: </strong> 175 HUDSON STREET<br><strong>Property type: </strong> Single family home, no garage<br><strong>Property status: </strong> unoccupied<br><strong>Property conditions: </strong> Substantial rehabilitation needed<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul>    <li>Cracked </ul><b><i>Exterior: </b></i> <br><ul>        </ul><b><i>Windows/doors: </b></i> <br><ul>      </ul><b><i>Stairs/rails: </b></i> <br><ul>     </ul><b><i>Roof: </b></i> <br><ul>       </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' cd1421f7-8b4a-4782-ab37-fb24e71959b9 ' target='_blank'>Picture 1</a>",1
0052b2b6-ed28-4061-a109-259ff5ef51af,2018-03-10 21:36:47 UTC,2018-03-10 21:38:54 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-03-10 22:07:14 UTC,2018-03-10 22:07:14 UTC,1,NA,NA,NA,POINT (-82.6656590064079 33.4127680731583),Chris & OB,2018_06_04,Address,94ab53b9-4967-4356-a34f-b810f9585b78,117 NEWTON ST,W12    102,-82.66325001,33.41352295,S0,NA,807,New entry,mob_home,NA,NA,unoccupied,one,found_compreplace,ext_nosiding,NA,window_majreplace,NA,stairs_majorrepair,NA,roof_newstructure,NA,95,dilapidated,"Based on a total of 95 points, this structure is classified as dilapidated","lot_weeds,lot_trees,lot_junk",NA,blank,9f422bca-a862-4d03-89fb-303995c759a7,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=9f422bca-a862-4d03-89fb-303995c759a7,blank,NA,NA,blank,NA,NA,blank,NA,NA,157,65,10.84010124,-1,-1,NA,-82.66325001,33.41352295,Mobile home,dilapidated,Unoccupied,FALSE,FALSE,TRUE,FALSE,<br><ul>   <li>Complete replacement needed  </ul>,<br><ul>      <li>Missing/no siding  </ul>,<br><ul>     <li>More than 3 windows need replacement </ul>,<br><ul>   <li>Major repair needed  </ul>,<br><ul>      <li>>New roofing structure needed </ul>,,<strong>Parcel ID: </strong> W12    102<br><strong>Parcel address: </strong> 117 NEWTON ST<br><strong>Property type: </strong> Mobile home<br><strong>Property status: </strong> unoccupied<br><strong>Property conditions: </strong> Dilapidated<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul>   <li>Complete replacement needed  </ul><b><i>Exterior: </b></i> <br><ul>      <li>Missing/no siding  </ul><b><i>Windows/doors: </b></i> <br><ul>     <li>More than 3 windows need replacement </ul><b><i>Stairs/rails: </b></i> <br><ul>   <li>Major repair needed  </ul><b><i>Roof: </b></i> <br><ul>      <li>>New roofing structure needed </ul><strong><u>Lot assessment</u></strong>       <br><br><strong>Photos</strong><br><a href=' 9f422bca-a862-4d03-89fb-303995c759a7 ' target='_blank'>Picture 1</a>,1
fc8a9b0a-81a1-4af6-97a6-5272b925db66,2018-02-25 20:49:57 UTC,2018-02-25 20:51:25 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-25 21:11:40 UTC,2018-02-25 21:11:40 UTC,1,NA,NA,NA,POINT (-82.6634632331158 33.4079867508574),Chris & OB,2018_06_04,Address,90f43343-be0e-4730-a799-71dbfe0729a0,0 NA,W13    011,-82.6632022,33.40832605,S0,NA,805,New entry,non_residential,NA,NA,occupied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,Gene Smith storage,f6ff37ed-8d13-4f75-a0ae-c606ce7701d2,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=f6ff37ed-8d13-4f75-a0ae-c606ce7701d2,blank,NA,NA,blank,NA,NA,blank,NA,NA,155.8758202,5,6,0.150000006,182.109375,NA,-82.6632022,33.40832605,Non-residential,well maintained,Occupied,NA,NA,NA,NA,<br><ul> NA NA NA NA </ul>,<br><ul>        </ul>,<br><ul>      </ul>,<br><ul>     </ul>,<br><ul>       </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W13    011<br><strong>Parcel address: </strong> 0 NA<br><strong>Property type: </strong> Non-residential<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> NA NA NA NA </ul><b><i>Exterior: </b></i> <br><ul>        </ul><b><i>Windows/doors: </b></i> <br><ul>      </ul><b><i>Stairs/rails: </b></i> <br><ul>     </ul><b><i>Roof: </b></i> <br><ul>       </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <strong><u><br><br>Other comments 
                                                 </strong></u><br> Gene Smith storage<br><br><strong>Photos</strong><br><a href=' f6ff37ed-8d13-4f75-a0ae-c606ce7701d2 ' target='_blank'>Picture 1</a>",1
3842e543-6099-437e-aefc-cfa5eb54192b,2018-02-25 20:52:47 UTC,2018-02-25 20:54:59 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-25 21:11:40 UTC,2018-02-25 21:11:40 UTC,1,NA,NA,NA,POINT (-82.663429370227 33.4076852118908),Chris & OB,2018_06_04,Address,23b1a0fb-66b8-48a4-b183-07d57021a4e8,83 DEPOT ST,W13    012,-82.66319462,33.40814059,S0,NA,805,New entry,non_residential,NA,NA,occupied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,blank,84e9ef9b-5754-41ad-a1d4-ece25217a6bd,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=84e9ef9b-5754-41ad-a1d4-ece25217a6bd,blank,NA,NA,blank,NA,NA,blank,NA,NA,142.1370506,10,4,0,59.765625,NA,-82.66319462,33.40814059,Non-residential,well maintained,Occupied,NA,NA,NA,NA,<br><ul> NA NA NA NA </ul>,<br><ul>        </ul>,<br><ul>      </ul>,<br><ul>     </ul>,<br><ul>       </ul>,<br>Satisfactory,<strong>Parcel ID: </strong> W13    012<br><strong>Parcel address: </strong> 83 DEPOT ST<br><strong>Property type: </strong> Non-residential<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> NA NA NA NA </ul><b><i>Exterior: </b></i> <br><ul>        </ul><b><i>Windows/doors: </b></i> <br><ul>      </ul><b><i>Stairs/rails: </b></i> <br><ul>     </ul><b><i>Roof: </b></i> <br><ul>       </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' 84e9ef9b-5754-41ad-a1d4-ece25217a6bd ' target='_blank'>Picture 1</a>,1
d94ab08a-e9e3-4853-9f3f-fe558f4bd500,2018-03-24 19:36:57 UTC,2018-03-24 19:38:38 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-03-24 21:09:30 UTC,2018-03-24 21:09:30 UTC,1,NA,NA,NA,POINT (-82.6634474556297 33.4115805733076),Chris & OB,2018_06_04,Address,86fbac76-6f84-4357-9253-b12f6b8f552f,194 HUDSON STREET,W12    020,-82.66317405,33.41217461,S0,NA,807,New entry,mob_home,NA,NA,occupied,one,found_compreplace,"ext_cracked,ext_repaint",NA,window_repaint,NA,stairs_cracked,NA,roof_shingles,NA,41,substantial rehabilitation needed,"Based on a total of 41 points, this structure is classified as substantial rehabilitation needed",lot_satis,NA,blank,14c1149b-4b07-4fe4-b5cc-de4a648533e3,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=14c1149b-4b07-4fe4-b5cc-de4a648533e3,blank,NA,NA,blank,NA,NA,blank,NA,NA,157,65,10.22208118,-1,-1,NA,-82.66317405,33.41217461,Mobile home,substantial rehabilitation needed,Occupied,FALSE,FALSE,TRUE,FALSE,<br><ul>   <li>Complete replacement needed  </ul>,<br><ul>        </ul>,<br><ul>  <li>Repainting needed    </ul>,<br><ul>  <li>Cracked/minor repairs needed   </ul>,<br><ul>   <li>Cracked/peeling shingles    </ul>,<br>Satisfactory,<strong>Parcel ID: </strong> W12    020<br><strong>Parcel address: </strong> 194 HUDSON STREET<br><strong>Property type: </strong> Mobile home<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Substantial rehabilitation needed<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul>   <li>Complete replacement needed  </ul><b><i>Exterior: </b></i> <br><ul>        </ul><b><i>Windows/doors: </b></i> <br><ul>  <li>Repainting needed    </ul><b><i>Stairs/rails: </b></i> <br><ul>  <li>Cracked/minor repairs needed   </ul><b><i>Roof: </b></i> <br><ul>   <li>Cracked/peeling shingles    </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' 14c1149b-4b07-4fe4-b5cc-de4a648533e3 ' target='_blank'>Picture 1</a>,1
